time,vibX,vibY,vibZ
1679531155.114194,1.732361,-0.483276,-0.500854
1679531155.2817483,1.732361,-0.483276,-0.391479
1679531155.448355,1.982361,-0.311401,-0.672729
1679531155.6004295,1.732361,-0.436401,-0.391479
1679531155.7607696,1.482361,-0.608276,-0.172729
1679531155.9109485,1.732361,-0.702026,-0.641479
1679531156.06524,1.982361,-0.467651,-0.453979
1679531156.239949,1.732361,-0.248901,-0.360229
1679531156.4121368,1.982361,-0.623901,-0.453979
1679531156.5882883,1.232361,-0.295776,-0.391479
1679531156.8209786,1.482361,-0.217651,-0.391479
1679531157.0960436,1.232361,-0.342651,-0.516479
1679531157.2605824,1.482361,-0.280151,-0.141479
1679531157.4526448,1.982361,-0.670776,-0.532104
1679531157.624736,1.482361,-0.467651,-0.125854
1679531157.794858,1.232361,-0.405151,-0.172729
1679531157.984152,1.732361,-0.420776,-0.282104
1679531158.1447437,1.232361,-0.561401,-0.157104
1679531158.309614,1.482361,-0.514526,-0.641479
1679531158.470152,1.232361,-0.514526,-0.547729
1679531158.633854,1.732361,-0.483276,-0.547729
1679531158.8241365,1.232361,-0.483276,-0.750854
1679531159.0159783,1.982361,-0.670776,-0.688354
1679531159.1801283,1.232361,-0.530151,-0.235229
1679531159.3370397,1.982361,-0.342651,-0.641479
1679531159.5014312,1.232361,-0.217651,-0.375854
1679531159.649274,1.732361,-0.264526,-0.672729
1679531159.8098316,1.982361,-0.405151,-0.641479
1679531159.9643786,1.732361,-0.280151,-0.578979
1679531160.1170807,1.732361,-0.389526,-0.438354
1679531160.2742608,1.482361,-0.639526,-0.391479
1679531160.428946,1.482361,-0.327026,-0.453979
1679531160.5777185,1.732422,0.032349,-0.563354
1679531160.7296617,0.982361,-0.483276,-0.266479
1679531160.8801086,1.482361,-0.170776,-0.110229
1679531161.028255,1.732361,-0.327026,-0.469604
1679531161.1851568,1.982361,-0.530151,-0.469604
1679531161.3309042,1.482361,-0.452026,-0.578979
1679531161.4887917,1.982361,-0.530151,-0.532104
1679531161.652187,1.732361,-0.373901,-0.485229
1679531161.800405,1.232361,-0.342651,-0.625854
1679531161.960482,1.982361,-0.373901,-0.438354
1679531162.1161747,1.482361,-0.670776,-0.313354
1679531162.273151,1.732361,-0.498901,-0.563354
1679531162.441184,0.982361,-0.405151,-0.719604
1679531162.5972867,-1.767639,-0.327026,-0.375854
1679531162.76531,1.482361,-0.545776,-0.219604
1679531162.959907,0.982361,-0.389526,-0.469604
1679531163.120342,1.982361,-0.436401,-0.532104
1679531163.2761106,1.482361,-0.498901,-0.250854
1679531163.4489045,1.732361,-0.389526,-0.282104
1679531163.601829,1.482361,-0.467651,-0.313354
1679531163.75456,1.482361,-0.233276,-0.407104
1679531163.9250236,1.732361,-0.545776,-0.688354
1679531164.0853891,1.482361,-0.467651,-0.719604
1679531164.2329211,1.982361,-0.264526,-0.422729
1679531164.3805418,0.982361,-0.530151,-0.250854
1679531164.52537,1.482361,-0.514526,-0.438354
1679531164.6732955,1.232361,-0.545776,-0.516479
1679531164.825855,1.732361,-0.530151,-0.250854
1679531164.9844372,1.732361,-0.139526,-0.453979
1679531165.1411216,0.982361,-0.295776,-0.250854
1679531165.3123062,1.732361,-0.358276,-0.672729
1679531165.480196,1.982361,-0.623901,-0.313354
1679531165.684299,1.232361,-0.514526,-0.641479
1679531165.8680575,1.482361,-0.280151,-0.391479
1679531166.036226,1.732361,-0.467651,-0.203979
1679531166.2530844,1.732361,-0.405151,-0.657104
1679531166.4523122,1.232361,-0.702026,-0.610229
1679531166.608172,0.982361,-0.092651,-0.453979
1679531166.8412254,1.732361,-0.092651,-0.125854
1679531167.0280774,1.232361,-0.077026,-0.797729
1679531167.203572,1.732361,-0.530151,-0.610229
1679531167.3726437,1.482361,-0.811401,-0.500854
1679531167.521091,1.482361,-0.545776,-0.250854
1679531167.684716,1.232361,-0.514526,-0.516479
1679531167.8335917,1.482361,-0.561401,-0.250854
1679531167.9859486,1.732361,-0.498901,-0.422729
1679531168.1627257,1.482361,-0.327026,-0.578979
1679531168.3522842,1.732361,-0.530151,-0.282104
1679531168.5256517,1.232361,-0.655151,-0.391479
1679531168.692088,-1.517639,-0.358276,-0.500854
1679531168.844064,1.482361,-0.530151,-0.453979
1679531168.9968443,1.232361,-0.108276,-0.172729
1679531169.2129436,1.482361,-0.264526,-0.250854
1679531169.4361887,1.732361,-0.342651,-0.297729
1679531169.6162715,1.982361,-0.420776,-0.657104
1679531169.8440912,1.732361,-0.373901,-0.547729
1679531170.0409458,1.482361,-0.530151,-0.235229
1679531170.2239206,1.482361,-0.452026,-0.219604
1679531170.4961057,1.232361,-0.623901,-0.672729
1679531170.7360926,1.732361,-0.155151,-0.469604
1679531170.9318757,1.482361,-0.514526,-0.657104
1679531171.1520493,1.232361,-0.452026,-0.813354
1679531171.368088,-1.767639,-0.514526,-0.141479
1679531171.5768824,1.482361,-0.389526,-0.735229
1679531171.7735355,1.732361,-0.452026,-0.453979
1679531171.996234,1.232361,-0.405151,-0.235229
1679531172.1844206,1.732361,-0.545776,-0.516479
1679531172.3478832,1.482361,-0.608276,-0.750854
1679531172.5319142,1.482361,-0.061401,-0.688354
1679531172.7810333,1.482361,-0.217651,-0.703979
1679531173.0250974,1.232361,-0.592651,-0.672729
1679531173.2450883,1.232361,-0.530151,-0.469604
1679531173.4730604,1.482361,-0.295776,-0.313354
1679531173.7174892,1.482361,-0.452026,-0.547729
1679531173.9171302,1.482361,-0.514526,-0.360229
1679531174.129007,1.482361,-0.655151,-0.313354
1679531174.3080618,1.482361,-0.280151,-0.610229
1679531174.537139,1.732361,-0.280151,-0.438354
1679531174.7120266,1.732361,-0.217651,-0.594604
1679531174.9690654,1.732361,-0.592651,-0.516479
1679531175.1972537,1.232361,-0.405151,-0.250854
1679531175.4440732,1.732361,-0.514526,-0.547729
1679531175.7040362,1.232361,-0.467651,-0.313354
1679531175.9493003,1.732361,-0.405151,-0.391479
1679531176.2290869,1.732361,-0.327026,-0.203979
1679531176.391951,1.732361,-0.514526,-0.188354
1679531176.5919042,1.982361,-0.952026,-0.735229
1679531176.7841504,1.482361,-0.311401,-0.313354
1679531176.968053,1.232361,-0.498901,-0.297729
1679531177.2081993,1.732361,-0.342651,-0.407104
1679531177.4442334,1.232361,-0.655151,-0.360229
1679531177.6444094,1.482361,-0.577026,-0.438354
1679531177.8329484,1.732361,-0.155151,-0.422729
1679531178.0132012,1.732361,-0.592651,-0.235229
1679531178.1892717,1.732361,-0.530151,-0.360229
1679531178.425394,1.232361,-0.280151,-0.141479
1679531178.6002634,1.732361,-0.592651,-0.797729
1679531178.836641,1.732361,-0.202026,-0.766479
1679531179.0080216,1.732422,0.094849,-0.219604
1679531179.1526892,1.732361,-0.436401,-0.375854
1679531179.324674,1.732361,-0.280151,-0.547729
1679531179.4811034,1.482361,-0.233276,-0.375854
1679531179.6412094,1.482361,-0.452026,-0.625854
1679531179.817469,1.732361,-0.811401,-0.141479
1679531179.9969647,1.482361,-0.608276,-0.172729
1679531180.160758,1.732361,-0.389526,-0.594604
1679531180.3312132,0.732361,-0.405151,-0.438354
1679531180.5478735,1.482361,-0.655151,-0.703979
1679531180.7011237,1.732361,-0.467651,-0.547729
1679531180.8611605,1.732361,-0.592651,-0.203979
1679531181.0169375,1.732361,-0.327026,-0.360229
1679531181.1853895,1.482361,-0.498901,-0.125854
1679531181.357476,0.982361,-0.295776,-0.328979
1679531181.516333,1.482361,-0.498901,-0.469604
1679531181.6808455,1.732361,-0.248901,-0.407104
1679531181.8498416,1.482361,-0.498901,-0.391479
1679531182.0289414,1.482361,-0.483215,0.108521
1679531182.2002757,1.482361,-0.639526,-0.438354
1679531182.397189,1.732361,-0.342651,-0.172729
1679531182.5523942,1.732361,-0.592651,-0.500854
1679531182.7048912,1.232361,-0.358276,-0.266479
1679531182.9082882,1.732361,-0.764526,-0.282104
1679531183.0960314,1.732361,-0.405151,-0.641479
1679531183.2920678,1.982361,-0.139526,-0.375854
1679531183.484733,1.232361,-0.592651,-0.453979
1679531183.660692,1.232361,-0.452026,-0.297729
1679531183.826557,0.982361,-0.639526,-0.610229
1679531184.010157,1.732361,-0.545776,-0.469604
1679531184.168761,1.732361,-0.202026,-0.500854
1679531184.3605738,1.482361,-0.373901,-0.672729
1679531184.5366943,1.732361,-0.592651,-0.141479
1679531184.7133112,1.482361,-0.608276,-0.360229
1679531184.8696003,1.232361,-0.498901,-0.469604
1679531185.0334492,1.732361,-0.795776,-0.532104
1679531185.2169175,1.732361,-0.295776,-0.328979
1679531185.3760855,1.482361,-0.405151,-0.641479
1679531185.5409822,1.232361,-0.514526,-0.438354
1679531185.7171469,1.482361,-0.170776,-0.532104
1679531185.884082,1.982361,-0.530151,-0.047729
1679531186.0599225,1.732361,-0.217651,-0.578979
1679531186.2561212,1.232361,-0.467651,-0.344604
1679531186.475912,1.982361,-0.280151,-0.469604
1679531186.6441104,1.732361,-0.233276,-0.375854
1679531186.8279283,1.982361,-0.092651,-0.422729
1679531186.9802644,0.982361,-0.327026,-0.625854
1679531187.1882951,1.982361,-0.592651,-0.391479
1679531187.4414575,0.982361,-0.514526,-0.297729
1679531187.6656554,1.982361,-0.467651,-0.547729
1679531187.85341,1.232361,-0.358276,-0.157104
1679531188.0161822,1.732361,-0.561401,-0.407104
1679531188.1804347,1.482361,-0.295776,-0.391479
1679531188.3496628,1.232361,-0.342651,-0.438354
1679531188.5364609,1.232361,-0.467651,-0.453979
1679531188.7120645,1.732361,-0.186401,-0.313354
1679531188.9319355,1.732361,-0.436401,-0.328979
1679531189.1130977,1.482361,-0.452026,-0.703979
1679531189.2646475,1.482361,-0.217651,-0.422729
1679531189.4640553,1.482361,-0.467651,-0.422729
1679531189.659977,1.732361,-0.436401,-0.297729
1679531189.804171,-1.767639,-0.436401,-0.188354
1679531189.9731722,1.732361,-0.577026,-0.500854
1679531190.1242523,1.732361,-0.139526,-0.688354
1679531190.3100257,1.732361,-0.373901,-0.172729
1679531190.5549471,1.232361,-0.248901,-0.563354
1679531190.7572963,1.732361,-0.702026,-0.516479
1679531190.9160411,1.482361,-0.405151,-0.203979
1679531191.0855658,1.232361,-0.561401,-0.422729
1679531191.244073,1.232361,-0.373901,-0.344604
1679531191.4407763,1.482361,-0.561401,-0.469604
1679531191.6561365,-1.767639,-0.530151,-0.313354
1679531191.8251114,1.482361,-0.045776,-0.610229
1679531192.0198832,1.732361,-0.452026,-0.250854
1679531192.2044294,1.732361,-0.514526,-0.063354
1679531192.420926,1.732361,-0.373901,-0.422729
1679531192.584795,1.232361,-0.733276,-0.250854
1679531192.7801237,1.982361,-0.342651,-0.438354
1679531193.048162,1.732361,-0.545776,-0.516479
1679531193.2286422,1.732361,-0.467651,-0.516479
1679531193.385033,1.232361,-0.467651,-0.407104
1679531193.5646968,1.732361,-0.498901,-0.172729
1679531193.7241104,-1.517639,-0.483276,-0.438354
1679531193.9238915,1.732361,-0.467651,-0.610229
1679531194.1051998,1.982361,-0.561401,-0.563354
1679531194.276973,1.482361,-0.592651,-0.532104
1679531194.4447105,1.232361,-0.342651,-0.672729
1679531194.6134534,1.732361,-0.405151,-0.282104
1679531194.8156254,1.982361,-0.139526,-0.328979
1679531194.977476,1.482361,-0.155151,-0.797729
1679531195.1328075,1.482361,-0.561401,-0.282104
1679531195.360363,1.732361,-0.561401,-0.438354
1679531195.5320058,0.982361,-0.389526,-0.250854
1679531195.700076,1.232361,-0.233276,-0.282104
1679531195.8848906,1.732361,-0.467651,-0.547729
1679531196.0646403,1.232361,-0.092651,-0.203979
1679531196.272613,1.732361,-0.389526,-0.500854
1679531196.4250417,1.482361,-0.327026,-0.297729
1679531196.5911474,1.482361,-0.389526,-0.219604
1679531196.7689052,1.232361,-0.748901,-0.610229
1679531196.926693,1.232361,-0.311401,-0.172729
1679531197.0850158,-1.767639,-0.561401,-0.313354
1679531197.244738,1.982361,-0.436401,-0.547729
1679531197.4137282,1.482361,-0.420776,-0.407104
1679531197.635923,1.732361,-0.170776,-0.610229
1679531197.8400478,1.232361,-0.483276,-0.657104
1679531198.0494125,1.982361,-0.452026,-0.110229
1679531198.23617,-1.767639,-0.483276,-0.391479
1679531198.492086,1.732361,-0.420776,-0.313354
1679531198.6842985,1.732361,-0.702026,-0.078979
1679531198.9079225,1.482361,-0.608276,-0.438354
1679531199.0766306,1.732361,-0.608276,-0.469604
1679531199.2360868,1.732361,-0.670776,-0.266479
1679531199.3959749,1.482361,-0.420776,-0.688354
1679531199.5607116,1.732361,-0.592651,-0.313354
1679531199.7492597,1.482361,-0.702026,-0.219604
1679531199.9049754,1.482361,-0.717651,-0.313354
1679531200.0772624,1.482422,0.063599,-0.547729
1679531200.244723,1.482361,-0.420776,-0.313354
1679531200.4492188,1.732361,-0.405151,-0.594604
1679531200.62807,1.732361,-0.420776,-0.625854
1679531200.7935598,-1.517639,-0.295776,-0.766479
1679531200.9655688,1.482361,-0.295776,-0.313354
1679531201.132408,1.232361,-0.248901,-0.516479
1679531201.3007662,1.732361,-0.389526,-0.547729
1679531201.474379,1.982361,-0.170776,-0.360229
1679531201.665316,1.982361,-0.545776,-0.594604
1679531201.82889,1.982361,-0.170776,-0.313354
1679531201.9994578,1.732361,-0.639526,-0.438354
1679531202.2238786,1.732361,-0.545776,-0.110229
1679531202.4283042,1.982361,-0.530151,-0.469604
1679531202.5927706,1.482422,0.157349,-0.516479
1679531202.7572093,1.732361,-0.452026,-0.141479
1679531202.91701,1.482361,-0.295776,-0.688354
1679531203.07704,1.732361,-0.358276,-0.313354
1679531203.2412314,1.732361,-0.483276,-0.625854
1679531203.3933785,1.732361,-0.358276,-0.860229
1679531203.564423,1.732361,-0.498901,-0.328979
1679531203.7327244,1.482361,-0.405151,-0.438354
1679531203.940714,1.482361,-0.467651,-0.750854
1679531204.1008184,-1.767639,-0.405151,-0.328979
1679531204.266384,1.482361,-0.561401,-0.235229
1679531204.421087,1.482361,-0.452026,-0.375854
1679531204.597382,1.232361,-0.530151,-0.360229
1679531204.773139,1.982361,-0.248901,-0.750854
1679531204.9503877,1.482361,-0.530151,-0.578979
1679531205.176036,1.232361,-0.155151,-0.407104
1679531205.3809404,0.982361,-0.717651,-0.657104
1679531205.636829,1.482361,-0.280151,-0.407104
1679531205.857334,-1.767639,-0.405151,-0.250854
1679531206.036749,1.482361,-0.452026,-0.422729
1679531206.1897938,1.982361,-0.920776,-0.344604
1679531206.3406482,1.482361,-0.670776,-0.297729
1679531206.520721,1.732361,-0.264526,-0.485229
1679531206.688769,1.232361,-0.498901,-0.453979
1679531206.848815,1.982361,-0.717651,-0.735229
1679531207.0162995,1.482361,-0.498901,-0.750854
1679531207.1846652,1.732361,-0.702026,-0.828979
1679531207.3526638,1.232361,-0.311401,-0.391479
1679531207.5050435,1.732361,-0.217651,-0.250854
1679531207.664844,1.732361,-0.608276,-0.547729
1679531207.8479123,1.732361,-0.420776,-0.828979
1679531208.027952,1.982361,-0.514526,-0.125854
1679531208.200314,1.482361,-0.389526,-0.235229
1679531208.3689563,1.232361,-0.389526,-0.157104
1679531208.5592637,1.482361,-0.405151,-0.313354
1679531208.7607746,1.732361,-0.264526,-0.719604
1679531208.9203598,1.732361,-0.295776,-0.203979
1679531209.085986,0.982361,-0.702026,-0.594604
1679531209.2687166,1.232361,-0.577026,-0.250854
1679531209.4285543,1.482361,-0.139526,-0.500854
1679531209.5859914,1.732361,-0.686401,-0.375854
1679531209.7570698,1.232361,-0.405151,-0.313354
1679531209.9841132,1.732361,-0.483276,-0.438354
1679531210.1851106,1.732361,-0.420776,-0.422729
1679531210.3485792,1.482361,-0.233276,-0.422729
1679531210.5087478,1.982361,-0.577026,-0.563354
1679531210.6606364,1.482361,-0.483276,-0.438354
1679531210.8200777,1.732361,-0.811401,-0.657104
1679531210.9649217,1.232361,-0.264526,-0.203979
1679531211.116863,1.232361,-0.452026,-0.594604
1679531211.2690842,1.732361,-0.655151,-0.125854
1679531211.43204,1.732361,-0.311401,-0.422729
1679531211.600602,1.732361,-0.452026,-0.547729
1679531211.7809815,-1.767639,-0.295776,-0.594604
1679531211.9450655,1.232361,-0.452026,-0.532104
1679531212.132017,1.482361,-0.670776,-0.594604
1679531212.316115,1.732361,-0.452026,-0.391479
1679531212.492057,1.482361,-0.327026,-0.703979
1679531212.6919267,1.732361,-0.405151,-0.813354
1679531212.876258,1.232361,-0.623901,-0.266479
1679531213.0639403,1.732361,-0.358276,-0.360229
1679531213.260945,1.232361,-0.373901,-0.516479
1679531213.4371672,1.732361,-0.577026,-0.516479
1679531213.6279142,1.232361,-0.436401,-0.719604
1679531213.8082547,1.982361,-0.561401,-0.360229
1679531213.9819412,1.982361,-0.592651,-0.625854
1679531214.1533544,1.232361,-0.452026,-0.360229
1679531214.344108,0.982361,-0.592651,-0.391479
1679531214.505435,0.982361,-0.186401,-0.328979
1679531214.6694093,1.982361,-0.092651,-0.938354
1679531214.8612037,1.232361,-0.514526,-0.360229
1679531215.0852234,0.982361,-0.389526,-0.266479
1679531215.2810729,-1.767639,-0.748901,-0.344604
1679531215.4562523,1.232361,-0.389526,-0.094604
1679531215.642346,1.232361,-0.389526,-0.578979
1679531215.815074,1.982361,-0.373901,-0.157104
1679531215.9769533,1.232361,-0.389526,-0.360229
1679531216.1680334,1.732361,-0.405151,-0.407104
1679531216.3721075,1.732361,-0.436401,-0.297729
1679531216.5483909,1.982361,-0.436401,-0.203979
1679531216.7162027,1.982361,-0.327026,-0.469604
1679531216.8803685,1.232361,-0.311401,-0.719604
1679531217.0452845,1.232361,-0.733276,-0.641479
1679531217.2053216,-1.767639,-0.342651,-0.422729
1679531217.3560212,1.232361,-0.373901,-0.578979
1679531217.516708,1.482361,-0.561401,-0.297729
1679531217.6886177,1.732361,-0.670776,-0.625854
1679531217.8727384,1.232361,-0.483276,-0.282104
1679531218.0288825,1.732361,-0.37384,0.014771
1679531218.2016497,1.982361,-0.795776,-0.391479
1679531218.372507,1.732361,-0.639526,-0.657104
1679531218.576299,1.232361,-0.342651,-0.344604
1679531218.7323215,1.732361,-0.186401,-0.688354
1679531218.940565,1.482361,-0.358276,-0.438354
1679531219.096101,1.732361,-0.358276,-0.578979
1679531219.2533894,-1.767639,-0.405151,-0.157104
1679531219.4140103,1.732361,-0.358276,-0.563354
1679531219.5841706,1.982361,-0.358276,-0.453979
1679531219.7564812,1.732361,-0.295776,-0.219604
1679531219.917126,1.482361,-0.670776,-0.469604
1679531220.0800693,1.982361,-0.561401,-0.407104
1679531220.2328594,1.482361,-0.483276,-0.422729
1679531220.4170945,1.732361,-0.186401,-0.516479
1679531220.5765066,1.732361,-0.873901,-0.360229
1679531220.7450924,1.232361,-0.373901,-0.063354
1679531220.900307,1.982361,-0.592651,-0.516479
1679531221.05257,1.982361,-0.467651,-0.532104
1679531221.2211382,1.732361,-0.608276,-0.203979
1679531221.3766143,1.232361,-0.311401,-0.422729
1679531221.5423293,1.232361,-0.436401,-0.250854
1679531221.700077,1.232361,-0.639526,-0.344604
1679531221.904594,1.982361,-0.373901,-0.453979
1679531222.1134844,1.482361,-0.592651,-0.563354
1679531222.3006585,1.232361,-0.389526,-0.578979
1679531222.5082428,1.232361,-0.202026,-0.500854
1679531222.6809926,1.732361,-0.639526,-0.453979
1679531222.8325372,1.732361,-0.827026,-0.203979
1679531223.0242567,0.732361,-0.280151,-0.500854
1679531223.200046,1.482361,-0.405151,-0.610229
1679531223.3921587,1.232361,-0.186401,-0.516479
1679531223.631998,1.482361,-0.498901,-0.188354
1679531223.840209,1.482361,-0.342651,-0.235229
1679531224.0400977,1.482361,-0.561401,-0.328979
1679531224.2199152,1.482361,-0.467651,-0.594604
1679531224.4412942,1.232361,-0.295776,-0.469604
1679531224.608887,1.482361,-0.514526,-0.219604
1679531224.7959373,1.982361,-0.248901,-0.516479
1679531224.9520793,1.482361,0.001099,-0.594604
1679531225.1448956,1.732361,-0.358276,-0.735229
1679531225.2966168,1.482361,-0.623901,-0.547729
1679531225.448953,1.732361,-0.577026,-0.547729
1679531225.6091,1.732361,-0.795776,-0.407104
1679531225.7649713,1.732361,-0.139526,-0.469604
1679531225.92022,1.482361,-0.702026,-0.453979
1679531226.0816512,1.982361,-0.467651,-0.438354
1679531226.3040285,1.982361,-0.373901,-0.469604
1679531226.5083964,1.232361,-0.608276,-0.438354
1679531226.7721448,1.482361,-0.702026,-0.547729
1679531226.9561744,1.232361,-0.248901,-0.407104
1679531227.1570146,1.232361,-0.655151,-0.672729
1679531227.4011447,1.982361,-0.264526,-0.235229
